explanation,group,llm_likeness,token_count
The info needed to answer the question is not provided in the document making the question not answerable. The info presently in the answer is not drawn from the document.,new_human,0.1335412843988736,30
"This is an excellent answer, but none of it was taken from the article, and",new_human,0.11700325560779,15
There is nothing in the article mentioning apartheid.,new_human,0.03826856379611065,8
The answer is not drawn from the document as the document does not contain any information that explains why people of all races were not allowed to vote in the past.,new_human,0.0805106250435106,31
The response may be factually correct but uses a significant amount of outside information,new_human,0.029304068506416335,14
The machine response can be deduced from sentence 5 and 9.,new_human,0.01281359923502716,11
The machine response is not stated in the document anywhere. This makes the response incorrect and unsupported.,new_human,0.16016974315528476,17
Answer includes information that was not given in the article,new_human,0.04200510389353406,10
The response is not stated in the document anywhere. This makes the response incorrect and unsupported.,new_human,0.22831065668560502,16
The document doesn't say anything about apartheid,new_human,0.030292553980266156,8
"This is a valid answer, but it is not taken from the article",new_human,0.17902880660427167,13
Machine response was relevant but answered the question with information not present in the article.,new_human,0.1268083109412281,15
There is no information in the document which addresses this question.,new_human,0.08553975761339823,11
There is nothing in the article explaining why blacks weren't allowed to vote nor does it mention apartheid.,new_human,0.04175671871296233,19
"This is a reasonable answer, but it is not based on the text",new_human,0.17927354687117356,13
Sentence 11 states the reason why people are not registering.,new_human,0.03685262595647035,10
Another unhinged rant ignores the text of the article,new_human,0.07948179278989977,9
The reason why people are not registering is stated in sentence 11.,new_human,0.02750149979385032,12
"The document mentions people were unconvinced their participation would make a difference, unaware of the vote being scheduled, and not understanding what the vote was for as reasons. Trust was not named specifically.",new_human,0.03913697847805873,33
The citizens were not used to voting and disregarded the signs asking them to register to vote. They also figured it wouldn't make any difference.,new_human,0.04925611690788583,26
"The answer makes use of the reasons listed in sentence 11, but fails to mention the additional reason given in sentence 12, that people don't know what they are voting for.",new_human,0.049854409202776846,32
The response is correct but misses one line of relevant information,new_human,0.07338098459727711,11
