articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid,split
21,inq-ext,1,Why does the NDRF go abroad?,davinci," The NDRF is a specialised force of the Ministry of Home Affairs (MHA) of the Government of India. It is a multi-disciplinary force with expertise in disaster management, rescue, relief and rehabilitation. The NDRF is a part of the National Disaster Management Authority (NDMA) and is under the administrative control of the MHA. The NDRF is a force of about 10,000 personnel and is equipped with resources and equipment to respond to a wide range of natural",2,irrelevant,missing_all,"The answer given is not from the article. The NDRF offers assistance in disasters including cyclones, floods, earthquakes. They also work to provide medicines and vaccines to other countries. They send personnel and whatever equipment is needed for the particular disaster.",0,0.0,3,test
21,inq-ext,1,Why does the NDRF go abroad?,davinci," The NDRF is a specialised force of the Ministry of Home Affairs (MHA) of the Government of India. It is a multi-disciplinary force with expertise in disaster management, rescue, relief and rehabilitation. The NDRF is a part of the National Disaster Management Authority (NDMA) and is under the administrative control of the MHA. The NDRF is a force of about 10,000 personnel and is equipped with resources and equipment to respond to a wide range of natural",3,irrelevant,missing_all,"the response may be correct, but uses outside information, and misses relevant information in the article.",50,50.0,2,test
21,inq-ext,1,Why does the NDRF go abroad?,davinci," The NDRF is a specialised force of the Ministry of Home Affairs (MHA) of the Government of India. It is a multi-disciplinary force with expertise in disaster management, rescue, relief and rehabilitation. The NDRF is a part of the National Disaster Management Authority (NDMA) and is under the administrative control of the MHA. The NDRF is a force of about 10,000 personnel and is equipped with resources and equipment to respond to a wide range of natural",4,irrelevant,missing_all,The response appears to be correct but  is not stated in the document anywhere. This makes the response incorrect and unsupported. It missed the reason stated in sentence 1.,Score: 0,0.0,1,test
21,inq-ext,1,Why does the NDRF go abroad?,gpt4,"The National Disaster Response Force (NDRF) goes abroad to assist with search and rescue operations in countries affected by natural disasters like earthquakes. By doing so, they provide much-needed help and support to local authorities and showcase India's commitment to helping other nations in times of crisis.",0,correct,complete,This is a valid answer based on the text,100,100.0,5,test
21,inq-ext,1,Why does the NDRF go abroad?,gpt4,"The National Disaster Response Force (NDRF) goes abroad to assist with search and rescue operations in countries affected by natural disasters like earthquakes. By doing so, they provide much-needed help and support to local authorities and showcase India's commitment to helping other nations in times of crisis.",1,irrelevant,missing_minor,"""National Disaster Response Force "" and India's commitment in the response are not mentioned in the document so they are unsupported .",Score: 0,0.0,1,test
21,inq-ext,1,Why does the NDRF go abroad?,gpt4,"The National Disaster Response Force (NDRF) goes abroad to assist with search and rescue operations in countries affected by natural disasters like earthquakes. By doing so, they provide much-needed help and support to local authorities and showcase India's commitment to helping other nations in times of crisis.",2,correct,complete,It can be deduced from the article that the NDRF goes abroad on rescue mission after the occurrence of natural disasters. ,100,100.0,7,test
21,inq-ext,1,Why does the NDRF go abroad?,gpt4,"The National Disaster Response Force (NDRF) goes abroad to assist with search and rescue operations in countries affected by natural disasters like earthquakes. By doing so, they provide much-needed help and support to local authorities and showcase India's commitment to helping other nations in times of crisis.",3,correct,complete,The answer is correct and complete.,100,100.0,3,test
21,inq-ext,1,Why does the NDRF go abroad?,gpt4,"The National Disaster Response Force (NDRF) goes abroad to assist with search and rescue operations in countries affected by natural disasters like earthquakes. By doing so, they provide much-needed help and support to local authorities and showcase India's commitment to helping other nations in times of crisis.",4,correct,complete,"This is a valid answer, given the text",100,100.0,5,test
21,inq-ext,1,Why does the NDRF go abroad?,human_1,"It is not explicitly stated, but based on Modi's remarks about providing selfless service to other nations, it can be inferred that they are sent abroad for humanitarian reasons and to give a positive impression of India.",0,irrelevant,missing_minor,The response may be mostly correct but contains speculation and may miss some relevant info in the article,70,70.0,2,test
21,inq-ext,1,Why does the NDRF go abroad?,human_1,"It is not explicitly stated, but based on Modi's remarks about providing selfless service to other nations, it can be inferred that they are sent abroad for humanitarian reasons and to give a positive impression of India.",1,correct,complete,The answer is correct and complete.,100,100.0,3,test
